#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
20,Jack Dalgety,,,,"Offense, Defense, Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:21.9,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,15:14,Jack Dalgety,21 Jack Dalgety > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
21,Josiah Turner,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:18.5,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,14:52,Josiah Turner,33 Josiah Turner > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
22,Jack Dalgety,,,,"Offense, Handoff, 2FGM",Make 2 Pts,00:00:13.7,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,14:37,Jack Dalgety,21 Jack Dalgety > Hand Off > From Dribble > Right > To Basket > Make 2 Pts,
23,Chase Dickens,,,,"Offense, Defense, Off Screen, 3FGm, Def Reb",Miss 3 Pts,00:00:12.8,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,14:24,Chase Dickens,11 Chase Dickens > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
24,Braeden Burns,,,,"Offense, Handoff, 2FGM",Make 2 Pts,00:00:16.3,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,14:12,Braeden Burns,15 Braeden Burns > Hand Off > From Dribble > Left > Dribble Jumper > Short to < 17' > Make 2 Pts,
25,Chase Dickens,,,,"Offense, Cut, 2FGM, Assist",Make 2 Pts,00:00:12.6,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,13:55,Chase Dickens,11 Chase Dickens > Cut > Basket > Make 2 Pts,
26,Finn Cork,,,,"Offense, Cut, 2FGM, Assist",Make 2 Pts,00:00:16.3,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,13:41,Finn Cork,40 Finn Cork > Cut > Basket > Make 2 Pts,
27,Josiah Turner,,,,"Defense, Foul",Non Shooting Foul,00:00:06.2,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,13:32,Josiah Turner,33 Josiah Turner > Non Possession > Non Shooting Foul,
28,Keegan Ocorr,,,,"Offense, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:12.5,,,Rochester Institute of Technology Tigers,RIT@CU,01/19/2024,1,13:26,Keegan Ocorr,1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
29,Jack Dalgety,,,,"Offense, Defense, Spot Up, Turnover, Steal",Turnover,00:00:11.3,,,Clarkson University Golden Knights,RIT@CU,01/19/2024,1,13:12,Jack Dalgety,21 Jack Dalgety > Spot-Up > Drives Right > Turnover,
